,item_name,id,cuisine,type,sub_type
7460,american coffee,4458,5,0,3
7473,chocolate frappe,631,5,0,3
7513,iced caramel coffee,15071,5,0,3
7543,coffee wafee,15487,5,0,3
7559,vanilla frappe,1419,5,0,3
7586,pourover coffee,10344,5,0,3
7698,chocolate frappe,1136,5,0,3
7704,coffee belgian,15379,5,0,3
7733,espresso / cappuccino,11434,5,0,3
7853,espresso,19306,5,0,3
7932,coffee,21144,5,0,3
7949,latte coffee small,12711,5,0,3
7951,chocolate frappe,593,5,0,3
8017,choco frappe,6032,5,0,3
8032,vanilla frappe,1536,5,0,3
8045,black coffee,2953,5,0,3
8095,espresso shot 30 ml,961,5,0,3
8123,cafe latte,26572,5,0,3
8139,tiramisu frappe,1856,5,0,3
8144,chocolate frappe,1665,5,0,3
8249,cappucino,17804,5,0,3
8263,cafe frappe,23560,5,0,3
8283,cold coffee,20967,5,0,3
8391,latte cafe,8801,5,0,3
8406,iced latte,14489,5,0,3
8438,chocolate cold coffee,17477,5,0,3
8439,swiggy iced coffee,8348,5,0,3
8456,hazelnut frappe,21653,5,0,3
8490,tiramisu frappe,2309,5,0,3
8545,white chocolate frappe,4378,5,0,3
8554,chocolate frappe,1062,5,0,3
8565,caramel frappe,6128,5,0,3
8588,fresh espresso small,22638,5,0,3
8589,coffee wafee,15879,5,0,3
8699,coffee puffle,26724,5,0,3
8744,latte,18989,5,0,3
8745,tiramisu frappe,1156,5,0,3
8905,whipped mocha caramel latte,21833,5,0,3
8940,coffee puffle,23698,5,0,3
9004,chocolate frappe,1290,5,0,3
9207,black coffee,4992,5,0,3
9252,classic coffee rush,22848,5,0,3
9268,cold coffee - regular,15796,5,0,3
9282,coffee waffwich,23737,5,0,3
9406,tiramisu frappe,576,5,0,3
9420,iced latte,26998,5,0,3
9444,choco frappe,23529,5,0,3
9457,espresso,8984,5,0,3
9499,chocolate frappe,1638,5,0,3
9550,roasted hazelnut cold coffee,18823,5,0,3
9581,coffee puffle,27287,5,0,3
9600,tiramisu frappe,2314,5,0,3
9655,xtra coffee choc,12506,5,0,3
9698,coffee cup,14831,5,0,3
9735,iced frappe,28097,5,0,3
9811,tiramisu frappe,2331,5,0,3
9836,gg cold coffee,24540,5,0,3
9860,rm coffee beans,22350,5,0,3
9913,tiramisu frappe,4098,5,0,3
10011,hot coffee,9964,5,0,3
10024,coffee wafee,15797,5,0,3
10060,mocha frappe,26999,5,0,3
10169,latte (regular),1023,5,0,3
10238,cold coffee,19100,5,0,3
10266,coffee puffle,24032,5,0,3
10323,cafe frappe,18476,5,0,3
10347,cappucino,21523,5,0,3
10391,coffee belgian,24325,5,0,3
10490,black coffee,7641,5,0,3
10605,chocolate frappe,1690,5,0,3
10607,vallina caramel frappe reg,21874,5,0,3
10652,cold coffee with ice cream,2895,5,0,3
10698,tiramisu frappe,1397,5,0,3
10812,espresso shot 30 ml,720,5,0,3
10816,cappucino,18116,5,0,3
10919,cafe latte,6045,5,0,3
10930,chocolate frappe,399,5,0,3
10958,chocolate frappe,1825,5,0,3
10979,mocha frappe,27130,5,0,3
11004,chocolate frappe,768,5,0,3
11014,coffee wafee,14032,5,0,3
11119,espresso / cappuccino,11479,5,0,3
11172,butterscotch frappe,6506,5,0,3
11183,chocolate frappe,1094,5,0,3
11185,chocolate frappe,2245,5,0,3
11249,tiramisu frappe,2694,5,0,3
11281,white chocolate frappe,1968,5,0,3
11333,handmade coffee,9422,5,0,3
11339,vallina caramel frappe lg,22329,5,0,3
11368,vanilla frappe,1833,5,0,3
11372,cappucino,16038,5,0,3
11434,hot coffee - regular,17714,5,0,3
11458,coffee wafee,15444,5,0,3
11484,chocolate frappe,601,5,0,3
11505,cafe frappe,15069,5,0,3
11510,add on espresso,21585,5,0,3
11540,chocolate frappe,1761,5,0,3
11553,pishu's delight coffee,28018,5,0,3
11584,iced latte,24263,5,0,3
11592,chocolate frappe,968,5,0,3
11641,latte (regular),2663,5,0,3
11777,cold coffee - regular,12480,5,0,3
11793,cold coffee with ice cream,5556,5,0,3
11880,mocha frappe,27233,5,0,3
11932,caramel latte,10093,5,0,3
11979,vanilla frappe,2307,5,0,3
11989,frappe (served cold),17775,5,0,3
11993,nutella coffee cold,12844,5,0,3
12048,frappe,23273,5,0,3
12075,cafe frappe,15409,5,0,3
12103,coffee beans,22268,5,0,3
12105,latte,21820,5,0,3
12182,roasted hazelnut cold coffee,14901,5,0,3
12207,mocha frappe,26836,5,0,3
12215,coffee belgian,16722,5,0,3
12217,hazelnut latte,934,5,0,3
12235,cold coffee with ice cream large,21846,5,0,3
12311,coffee beans,22269,5,0,3
12342,espresso shot,23255,5,0,3
12356,cold coffee - salted caramel,13373,5,0,3
12370,cold coffee,26452,5,0,3
12394,chocolate frappe,1223,5,0,3
12395,hot coffee - regular,12554,5,0,3
12464,cafe frappe,15343,5,0,3
12502,espresso,16895,5,0,3
12548,cold coffee,8751,5,0,3
12575,espresso,27230,5,0,3
12663,cafe frappe,24966,5,0,3
12727,butterscotch frappe,21768,5,0,3
12746,coffee wafee,17694,5,0,3
12775,coffee wafee,16358,5,0,3
12801,white chocolate frappe,2767,5,0,3
12802,iced hazelnut coffee,15070,5,0,3
12864,americano coffee,12999,5,0,3
12869,fresh espresso small,17874,5,0,3
12892,hazelnut latte,2342,5,0,3
12965,coffee waffwich,26471,5,0,3
12969,mocha frappe,24371,5,0,3
12998,coffee - inactive,8080,5,0,3
13014,filter coffee,25062,5,0,3
13041,espresso coffee,12998,5,0,3
13082,",,hot coffee",7481,5,0,3
13088,cafe latte,23249,5,0,3
13173,chocolate frappe,861,5,0,3
13238,cold coffee,28920,5,0,3
13251,espresso,15323,5,0,3
13260,cafe frappe,19013,5,0,3
13453,chocolate frappe,776,5,0,3
13457,latte (regular),1034,5,0,3
13466,coffee,20966,5,0,3
13578,espresso shot 30 ml,454,5,0,3
13658,tiramisu frappe,1461,5,0,3
13681,cafe latte,25997,5,0,3
13771,latte (regular),1553,5,0,3
13773,chocolate frappe,705,5,0,3
13836,coffee cream,5602,5,0,3
13841,coffee,20787,5,0,3
13872,salted caramel latte,22552,5,0,3
13957,frappe (served cold),20070,5,0,3
13991,xtra coffee choc,14078,5,0,3
14001,cold coffee with ice cream large,21847,5,0,3
14046,espresso,24258,5,0,3
14085,caramel frappe,6153,5,0,3
14156,black coffee,10166,5,0,3
14226,java chip frappechino,20277,5,0,3
14272,frappe,10272,5,0,3
14278,cafe frappe,17953,5,0,3
14288,irish  coffee,26076,5,0,3
14350,coffee puffle,25296,5,0,3
14388,chocolatte,2982,5,0,3
14415,vanilla frappe,6111,5,0,3
14437,espresso shot 30 ml,2763,5,0,3
14474,caramel coffee hot,12848,5,0,3
14510,espresso shot 30 ml,2570,5,0,3
14516,latte (vanilla),1079,5,0,3
14640,.cold coffee,7165,5,0,3
14663,cafe latte,22551,5,0,3
14664,chocolate frappe,1207,5,0,3
14699,cafe frappe,23747,5,0,3
14799,espresso (single shots),8766,5,0,3
14814,hi your payment is due at cafe buddys espresso,23483,5,0,3
14913,espresso,17819,5,0,3
14934,latte,19196,5,0,3
15042,coffee cup,25086,5,0,3
15127,latte,17993,5,0,3
15175,caramel coffee cold,13126,5,0,3
15204,white chocolate frappe,2219,5,0,3
15237,caramel coffee,5246,5,0,3
15255,cold coffee with vanilla icecream,8973,5,0,3
15332,chocoffee puffle,22887,5,0,3
15340,cafe frappe,19375,5,0,3
15393,mocha frappe,25085,5,0,3
15491,cafe latte,20197,5,0,3
15520,roasted hazelnut espresso,28059,5,0,3
15539,roasted hazelnut cold coffee,22769,5,0,3
15573,cold coffee,14750,5,0,3
15585,coffee arabica 4,22012,5,0,3
15668,cold coffee with ice cream regular,21838,5,0,3
15675,mocha frappe,26389,5,0,3
15693,cold coffee,8971,5,0,3
15726,fresh espresso tub,22641,5,0,3
15885,black coffee,21666,5,0,3
15928,espresso,24996,5,0,3
15985,coffee wafee,12534,5,0,3
16011,chocolate frappe,1870,5,0,3
16013,espresso,17002,5,0,3
16063,coffee wafee,15393,5,0,3
16096,hazelnut latte,22452,5,0,3
16160,chocolate frappe,405,5,0,3
16193,cold coffee,16350,5,0,3
16227,tiramisu frappe,2225,5,0,3
16247,fresh espresso small,20359,5,0,3
16282,chocolate frappe,1330,5,0,3
16288,iced latte regular,21841,5,0,3
16303,cold coffee,5904,5,0,3
16365,cold coffee - regular,16570,5,0,3
16399,coffee belgian,26776,5,0,3
16470,chocolate frappe,1844,5,0,3
16478,cappuccino coffee,3400,5,0,3
16572,coffee wafee,14411,5,0,3
16588,coffee waffwich,17221,5,0,3
16601,chocolate frappe,2491,5,0,3
16616,bangs flavour coffee,6123,5,0,3
16639,salted caramel cold coffee,22706,5,0,3
16750,cafe frappe,19054,5,0,3
16788,cold coffee,19646,5,0,3
16805,vanilla frappe,365,5,0,3
16919,cold coffee - salted caramel,13184,5,0,3
16993,cafe frappe,19055,5,0,3
17100,coffee belgian,19964,5,0,3
17129,irish coffee (cocktail)-cs,19493,5,0,3
17157,latte,8135,5,0,3
17208,chocolate frappe,1780,5,0,3
17221,espresso,24501,5,0,3
17257,coffee belgian,26775,5,0,3
17308,arabica bean iced coffee,8281,5,0,3
17391,coffee belgian,19392,5,0,3
17413,caf? latte,24498,5,0,3
17441,espresso shot 30 ml,1594,5,0,3
17454,vanilla frappe,1560,5,0,3
17535,latte (regular),1756,5,0,3
17561,espresso,20194,5,0,3
17570,iced espresso (single shots),8789,5,0,3
17640,cold coffee - regular,17712,5,0,3
17674,tiramisu frappe,2494,5,0,3
17738,mocha frappe reg,22330,5,0,3
17771,cappuccino  coffee large,12994,5,0,3
17838,chocolate frappe,558,5,0,3
17872,coffee waffwich,25301,5,0,3
17957,tiramisu frappe,1410,5,0,3
17973,latte (regular),1694,5,0,3
17999,choco frappe reg,21870,5,0,3
18025,chocolate frappe,2302,5,0,3
18041,coffee belgian,27270,5,0,3
18042,latte (regular),719,5,0,3
18209,cold coffee - regular,13253,5,0,3
18218,cappucino,17555,5,0,3
18260,vallina caramel frappe lg,22328,5,0,3
18311,americano black coffee,6031,5,0,3
18312,coffee puffle,24166,5,0,3
18336,coffee,3494,5,0,3
18340,latte (vanilla),6008,5,0,3
18353,chocolate frappe,1599,5,0,3
18386,cafe frappe,24259,5,0,3
18444,cafe latte,19613,5,0,3
18466,coffee waffwich,15423,5,0,3
18472,hazelnut latte,6542,5,0,3
18483,cold coffee - regular,13183,5,0,3
18585,irish frappe,25224,5,0,3
18672,pourover coffee,6203,5,0,3
18684,chocolate frappe,725,5,0,3
18767,iced latte regular,21840,5,0,3
18778,cold coffee with vanila ice-cream,17472,5,0,3
18820,cafe latte,19304,5,0,3
18834,espresso,22554,5,0,3
18856,bombon coffee hot,13127,5,0,3
18874,coffee arabica p25,22056,5,0,3
18959,coffee waffwich,15501,5,0,3
19009,latte (regular),4462,5,0,3
19011,cafe frappe,17004,5,0,3
19017,cold coffee - salted caramel,12553,5,0,3
19033,irish coffee,6027,5,0,3
19098,salted caramel cold coffee,18824,5,0,3
19123,coffee wafee,15849,5,0,3
19171,hot coffee - regular,13185,5,0,3
19194,mocha frappe,25890,5,0,3
19209,espresso,13394,5,0,3
19250,swiggy mushroom cappucino,8356,5,0,3
19261,vanilla frappe,6184,5,0,3
19367,chocolate frappe,1900,5,0,3
19412,espresso,15066,5,0,3
19423,espresso,19041,5,0,3
19431,latte,15683,5,0,3
19433,cafe frappe,25112,5,0,3
19444,coffee waffwich,26177,5,0,3
19473,chocolate frappe,2713,5,0,3
19478,chocolate frappe,1441,5,0,3
19500,coffee wafee,14401,5,0,3
19547,latte (hazelnut),8311,5,0,3
19558,chocolate frappe,580,5,0,3
19566,cold coffee frappe,13229,5,0,3
19606,green coffee,2989,5,0,3
19624,latte,21821,5,0,3
19650,salted caramel latte,20090,5,0,3
19654,xtra coffee choc,12578,5,0,3
19661,white chocolate frappe,2380,5,0,3
19760,espresso,25166,5,0,3
19920,amor coffee rush,22874,5,0,3
20013,madrid espresso mocha,21803,5,0,3
20183,latte coffee large,12996,5,0,3
20222,latte,6190,5,0,3
20261,tiramisu frappe,1458,5,0,3
20294,espresso,21654,5,0,3
20295,latte,6052,5,0,3
20319,hazelnut latte,1368,5,0,3
20392,iced frappe,10293,5,0,3
20511,cold coffee,3515,5,0,3
20562,coffee arabica  f25,22079,5,0,3
20600,choco frappe reg,21871,5,0,3
20601,frappe (served cold),13376,5,0,3
20627,cold coffee - regular,12552,5,0,3
20636,bang's coffee,6034,5,0,3
20637,cold brew coffee,6135,5,0,3
20810,espresso,2840,5,0,3
20841,coffee arabica  f25,22078,5,0,3
20870,cafe latte,25733,5,0,3
20981,coffee waffwich,17083,5,0,3
21037,scotch cold coffee,15669,5,0,3
21059,tiramisu frappe,2222,5,0,3
21183,chocolatey frappe,5303,5,0,3
21221,coffee belgian,16981,5,0,3
21311,latte (regular),1160,5,0,3
21336,mocha frappe,8812,5,0,3
21445,cold coffee,22553,5,0,3
21458,cold coffee z,4729,5,0,3
21476,cappuccino coffee large,28552,5,0,3
21496,coffee waffwich,23906,5,0,3
21538,espresso shot 30 ml,2022,5,0,3
21542,cold coffee,18111,5,0,3
21556,coffee belgian,14979,5,0,3
21566,nutella coffee hot,12847,5,0,3
21599,spanish latte,21830,5,0,3
21629,vanilla latte,6168,5,0,3
21672,espresso / cappuccino,11445,5,0,3
21683,cafe mocha coffee,13000,5,0,3
21753,coffee waffwich,25577,5,0,3
21756,hazelnut latte,2631,5,0,3
21785,cafe frappe,16134,5,0,3
21834,hot coffee,9016,5,0,3
21909,chocolate frappe,887,5,0,3
21918,frappe (served cold),18271,5,0,3
21929,hot coffee - regular,12482,5,0,3
21931,chocolate frappe,1513,5,0,3
21995,coffee arabica,22194,5,0,3
22008,vanila latte,10381,5,0,3
22018,cappuccino  coffee small,12995,5,0,3
22082,cafe frappe,16893,5,0,3
22122,latte (vanilla),763,5,0,3
22155,caffe latte,8467,5,0,3
22221,irish coffee,6456,5,0,3
22284,cafe frappe,14955,5,0,3
22286,hot coffee - regular,14053,5,0,3
22289,fresh espresso medium,22917,5,0,3
22329,cafe latte,25508,5,0,3
22351,espresso,6361,5,0,3
22371,chocolate frappe,1242,5,0,3
22417,coffee waffwich,17422,5,0,3
22421,coffee belgian,24098,5,0,3
22538,hazelnut frappe,6210,5,0,3
22546,iced latte,16896,5,0,3
22550,coffee puffle,16736,5,0,3
22604,brownie fudge coffee,20333,5,0,3
22612,frappe,8773,5,0,3
22638,choco frappe lg,22326,5,0,3
22664,caramel cold coffee,10872,5,0,3
22706,mocha frappe,23689,5,0,3
22794,espresso,18671,5,0,3
22827,coffee belgian,25098,5,0,3
22950,espresso,6037,5,0,3
22969,vanilla frappe,2254,5,0,3
22978,espresso shot 30 ml,1576,5,0,3
23058,irish coffee,8792,5,0,3
23079,cold coffee - salted caramel,14376,5,0,3
23120,cold coffee - salted caramel,17713,5,0,3
23134,white chocolate frappe,2147,5,0,3
23238,coffee belgian,17205,5,0,3
23244,cafe frappe,17960,5,0,3
23292,cold coffee,21145,5,0,3
23383,chocolate frappe,2483,5,0,3
23404,salted caramel latte,14748,5,0,3
23524,coffee waffwich,15368,5,0,3
23567,hazelnut cold coffee,24692,5,0,3
23592,chocolate frappe,612,5,0,3
23690,irish coffee,21740,5,0,3
23740,coffee puffle,25450,5,0,3
23758,espresso coffee,12716,5,0,3
23802,chocolate frappe,1407,5,0,3
23805,cold coffee,15243,5,0,3
23807,cappuccino coffee cold,12720,5,0,3
23853,cafe latte,17005,5,0,3
24036,caramel cold coffee,24693,5,0,3
24038,coffee wafee,15746,5,0,3
24100,cappuccino  coffee large,12712,5,0,3
24120,cappucino,9366,5,0,3
24173,iced latte large,21848,5,0,3
24174,espresso,19978,5,0,3
24213,caramel frappe,25064,5,0,3
24244,tiramisu frappe,2449,5,0,3
24304,espresso,26120,5,0,3
24330,fresh espresso medium,22642,5,0,3
24355,cafe latte,23715,5,0,3
24387,chocoffee ww,18355,5,0,3
24389,choco frappe,21669,5,0,3
24419,caramel coffee hot,13129,5,0,3
24452,chocolate frappe,364,5,0,3
24490,cold coffee with chocolate ice cream,8972,5,0,3
24608,frappe,25684,5,0,3
24824,espresso,18502,5,0,3
24914,nutella coffee cold,26672,5,0,3
25055,cafe frappe,20111,5,0,3
25119,latte,13550,5,0,3
25128,cafe frappe,18214,5,0,3
25148,espresso,28764,5,0,3
25225,coffee waffwich,24078,5,0,3
25256,coffee puffle,14991,5,0,3
25342,xtra coffee choc,13209,5,0,3
25345,add on 30 ml espresso shot,10075,5,0,3
25366,tiramisu frappe,480,5,0,3
25394,cafe mocha coffee cold,13001,5,0,3
25506,hot coffee,7754,5,0,3
25565,latte coffee small,12993,5,0,3
25571,white chocolate frappe,416,5,0,3
25576,frappe (served cold),18531,5,0,3
25625,nutella coffee frappe,5635,5,0,3
25652,coffee puffle,25280,5,0,3
25656,cold coffee,26285,5,0,3
25702,vanilla latte,10145,5,0,3
25710,choco frappe,6173,5,0,3
25719,mocha frappe,27666,5,0,3
25744,iced frappe,22846,5,0,3
25745,hot coffee - caramel,12556,5,0,3
25749,cafe latte,18669,5,0,3
25773,roasted hazelnut espresso,28743,5,0,3
25810,vanilla frappe,985,5,0,3
25811,mocha frappe,26876,5,0,3
25900,coffee arabica p25,22057,5,0,3
25928,amor coffee rush,22806,5,0,3
26015,cold coffee,8537,5,0,3
26027,cafe frappe,27232,5,0,3
26029,chocolate frappe,2771,5,0,3
26060,tiramisu frappe,472,5,0,3
26063,vallina caramel frappe reg,21875,5,0,3
26124,coffee arabica 4,22013,5,0,3
26202,americano coffee,12717,5,0,3
26236,mocha frappe,27624,5,0,3
26252,caramel frappe,21662,5,0,3
26257,",,cold coffee",10949,5,0,3
26307,the irish frappe,26861,5,0,3
26324,coffee.,5848,5,0,3
26350,bombon coffee cold,12843,5,0,3
26353,coffee wafee,12462,5,0,3
26410,latte,9429,5,0,3
26426,coffee puffle,26057,5,0,3
26464,fresh espresso tub,14837,5,0,3
26475,vanilla frappe,1382,5,0,3
26517,hazelnut frappe,6094,5,0,3
26522,hazelnut frappe,26739,5,0,3
26530,cold coffee,11433,5,0,3
26553,coffee waffwich,15383,5,0,3
26558,latte (regular),800,5,0,3
26576,black coffee,8040,5,0,3
26622,chocolate frappe,1351,5,0,3
26671,mocha frappe,25502,5,0,3
26690,vanilla cold coffee,24688,5,0,3
26693,espresso,18478,5,0,3
26816,fresh espresso small,19166,5,0,3
26817,cafe mocha coffee,12718,5,0,3
26846,irish coffee,28907,5,0,3
26917,cold coffee - salted caramel,15886,5,0,3
26992,cafe frappe,25103,5,0,3
27034,mocha frappe lg,22333,5,0,3
27044,white chocolate frappe,1934,5,0,3
27141,xtra coffee choc,17738,5,0,3
27164,coffee waffwich,25108,5,0,3
27258,bombon coffee cold,13124,5,0,3
27325,madras filter coffee,10854,5,0,3
27344,coffee,20421,5,0,3
27356,hot coffee - caramel,17716,5,0,3
27379,hazelnut latte,2079,5,0,3
27429,vanilla frappe,1387,5,0,3
27601,cappucino,20349,5,0,3
27603,popcorn latte,10340,5,0,3
27634,chocoffee ww,21428,5,0,3
27666,cold coffee,17941,5,0,3
27715,tiramisu frappe,2422,5,0,3
27991,coffee waffwich,15332,5,0,3
28075,salted caramel cold coffee,21758,5,0,3
28076,espresso shot 30 ml,1496,5,0,3
28086,chocolate frappe,2618,5,0,3
28136,doughnut latte,10253,5,0,3
28227,cold coffee - regular,15674,5,0,3
28229,salted caramel latte,18670,5,0,3
28249,latte,13385,5,0,3
28283,chocolate frappe,2749,5,0,3
28333,coffee arabica 9,22034,5,0,3
28404,cafe latte,14747,5,0,3
28467,cappucino,17825,5,0,3
28484,cold coffee,9390,5,0,3
28506,ice latte black,10289,5,0,3
28576,iced latte,26874,5,0,3
28620,vanilla frappe,4204,5,0,3
28628,black coffee,11088,5,0,3
28650,chocolate frappe,2624,5,0,3
28682,chocolate frappe,1311,5,0,3
28688,latte (regular),1394,5,0,3
28709,espresso/ cappuccino,13631,5,0,3
28736,cold coffee,26546,5,0,3
28743,cafe latte,15068,5,0,3
28785,coffee wafee,14306,5,0,3
28795,chocolate frappe,2433,5,0,3
28806,cafe latte,20136,5,0,3
28845,fresh espresso tub,18759,5,0,3
28855,chocolate frappe,2627,5,0,3
28872,vanilla latte,22465,5,0,3
28909,espresso,14749,5,0,3
193,kiwi smoothie,9038,5,0,4
195,grapes juice,7741,5,0,4
230,fruit juice detox,11121,5,0,4
254,dragon blueberry juice (highest antioxidant),13526,5,0,4
308,measurable - collagen smoothie face mask,28627,5,0,4
335,anjeer juice,7275,5,0,4
388,banana mango smoothies,22156,5,0,4
398,sweet lime juice,6238,5,0,4
514,",,,smoothie mango",7421,5,0,4
525,dragon juice,7691,5,0,4
638,chocolate smoothies,25392,5,0,4
669,strawberry smoothie,10741,5,0,4
701,cleanser juice,7668,5,0,4
875,.granola smoothie,7186,5,0,4
929,",,magical bluebery juice",5777,5,0,4
1024,mango juice,7829,5,0,4
1086,mango smoothies,22159,5,0,4
1154,.peru juice,7239,5,0,4
1174,kiwi juice,5639,5,0,4
1364,apple juice,5146,5,0,4
1449,smoothie banana kale,7967,5,0,4
1479,water melon juice,20743,5,0,4
1607,citric lagoon juice,7287,5,0,4
1811,pineapple juice,10668,5,0,4
1864,mixed berry smoothie,8155,5,0,4
1953,classic protin smoothie,7666,5,0,4
2147,passion fruit smoothie,8829,5,0,4
2172,juice mix fruits  200ml,13614,5,0,4
2433,orange juice,11509,5,0,4
2536,passion kiwi sour punch smoothie,20224,5,0,4
2592,apple juice,5972,5,0,4
2738,seasonal fresh fruit juice,11716,5,0,4
2842,",,,smoothie jamun",7420,5,0,4
2866,"strawberry juice,",6631,5,0,4
2893,.apple juice,7142,5,0,4
3052,anjeer juice,7624,5,0,4
3422,orange juice,20796,5,0,4
3503,smoothie strawberry,5190,5,0,4
3633,juice guava 200ml,23502,5,0,4
3778,.cinamon apple smoothie,7158,5,0,4
3856,pineapple juice,11478,5,0,4
3883,lichee juice,5048,5,0,4
4203,orange and mosambi juice,8822,5,0,4
4366,seasonal fresh fruit juice,11726,5,0,4
4371,watermelon fruit juice,25463,5,0,4
4408,black current smoothie,8892,5,0,4
4448,",,strawberry juice",7543,5,0,4
4454,kiwi &amp; strawberry greek smoothie,5160,5,0,4
4635,berry smoothie,8284,5,0,4
4736,",,smoothie bluberry",6114,5,0,4
4860,lichi juice,7808,5,0,4
5023,smoothie kale mulb,7969,5,0,4
5026,health juice,8787,5,0,4
5218,watermelon juice,8857,5,0,4
5292,smoothies,23275,5,0,4
5336,orange juice,21022,5,0,4
5694,blueberry smoothie,8894,5,0,4
5751,smoothie,9119,5,0,4
5760,juice mango  200ml,25708,5,0,4
